195.9	191.09	187.95	187.82	187.74	187.74	187.22	187.82	186.47	186.47	177.25	168.5	173	165.89	179.73	188.06	193.67	213.36	229.99	243.42	235	203.25	190.85	187.28	2023-01-01
187.27	187.2	180	180	185.89	185.89	198.85	202.72	213.36	203.99	196.23	NA	NA	NA	195.74	199.09	206.21	262	247	250	210.95	199.09	194.47	185	2023-01-02
170.77	148.89	120	115	113.63385	148.89	191.58	191.63	199.74	198.49	191.58	180.2	175	174.76	180.2	190	194.9	200.38	200	199.74	195.02	189.89	173.57	149.99	2023-01-03
121.5	119.22	100	123.87	128	135	171.58	190	217.72	191.22	183.83	173.5	169.41	172	183.57	191.46	200.45	211.77	215	211.6	200	190.06	179.99	137.89782	2023-01-04
150.98	123	107	100	107.4	137.4	188.16	200.35	227	242.65	192.94	184.38	165	165.1	184.52	199.35	234.27	249.99	239.99	248.8	200.01	192.94	184.99	160.86	2023-01-05
173.13	170.77	160	150	152.1	155	172.8	174.6	174.34	174.14	156.68	147.6	145.5	135.45	149.99	173.97	179.6	211.85	226.72	249	219.99	188.09	175.74	164.2	2023-01-06
176.66	174.01	174.01	173.05	173.03	174.01	179.55	186.67	192.82	206.09	186.39	178.54	165	163.94101	177.44	182.11	NA	NA	NA	NA	NA	NA	178.54	180	2023-01-07
164.87	155.73	150	150	152.63	154.21	165	170.5	170.5	170.14	165	150	160	152.39915	165	177.38	176.99	178.19	181.87	185.48	180.56	170.5	149.81	146	2023-01-08
164.67	150	111	85	73.71	111	140.54677	185.78	195	193.39	NA	NA	173.16	173.77309	178.78798	NA	NA	NA	NA	NA	NA	NA	NA	NA	2023-01-09
NA	NA	NA	NA	NA	108.60482	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	143	2023-01-10
128.14	100	100	100	105	131	190	208.56	226.25	NA	NA	NA	NA	NA	190.5	NA	226.11	254.17	217.78	214.93	206.5	205	194.5	186.54	2023-01-11
160.72	150.07868	131	129.2	133.5	151.5	180.1	192	223.51	207.96	189.99	181.1	174.62	175.16	179.5	187.7	198.08	230.89	200.15	195.8	185.5	181.38	177.5	172.5	2023-01-12
172.34	169.56	169.42	156.74	163.5	172.99	185.01	229.16	295	254.55996	206.24	NA	185	185	188.23	195.82	210	228.65	207.43	200	188.23	180	175	171.77	2023-01-13
157.8	147.8	141	140.48	145.16	150	167.91	178.78	180.2	179.85	167.91	NA	125.91	NA	135.85233	165	175.17	182.71	180.2	185	180.1	178.69	170.48	167.91	2023-01-14
155.6	146.3	137.06	130	130.6	130	146.76	148.4	148.4	149	148.4	141.33	NA	NA	NA	NA	163.11	167.91	169.36	169.51	167.91	164.12	148.4	115	2023-01-15
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2023-01-16
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	146.7	2023-01-17
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2023-01-18
157.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	177.4	NA	NA	2023-01-19
162.72	158.46902	NA	153.09021	154.09	158.64384	182.25918	208.07258	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	181.01	178.84	174.99	2023-01-20
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	172.13	170	165.04	2023-01-21
168.8	162.85	162.76	151.54	151.22	150.12	162.8	183.32222	179.8	184.58	184.89	184.89	186.2	184.48	179.02	190	193.66	215.71985	236.66586	240	217.51	204.01	190.88	184	2023-01-22
164.8	164.8	166.19696	154.5	151.9	165.9	189.9023	225.98	NA	NA	NA	NA	NA	NA	NA	218.99	224.58102	248.90134	248.06994	223.19006	205	192.51	190.33	180.32	2023-01-23
174.52	162.84	161.56	161.93	162.12	171.05	183.61	210	NA	NA	NA	NA	NA	NA	NA	217.9725	224.58	250	250	229.99	214.01928	190.53	185.7	178.83	2023-01-24
160.04	156.38	154.26	150.86	150.45	160.6	176.65	203.28594	225.0418	225	212.42185	NA	193.20226	185.2	192.50977	197.29933	199.18612	NA	NA	NA	NA	180.07	175.61462	NA	2023-01-25
154.7	148.57102	143.19	143.19	142.8	149.99	166.85	186.83	198.95	205.50785	NA	NA	184.92637	176.83176	177.6	175.08	178.99	186.2	197.96406	193.6984	NA	170	166.85	159.84	2023-01-26
150.39	143.78067	137.00228	131.13833	130.55314	137.4516	160.85	NA	195	NA	NA	NA	NA	NA	NA	185	188	198.05307	200.7	193.7	182.08911	174.56	169.99	158.1	2023-01-27
160.38	151.1	149.8	149.8	143	149.8	157.97	160.5	161.52	172.1	161.52	159.74	153.64862	145.34617	149.8	159.81	160.9	NA	220	220	199.99	160.5	156.47	149.8	2023-01-28
162.01324	155.8	150	136.4	132.11	131.89	134.72	150.07	148.9	NA	NA	NA	NA	116.4978	123.5934	148	162.17	174.91	200	215.92	211	179.02184	167.99709	155.88	2023-01-29
152.08	148.58	152.04	150.86	152.03	156.86935	176.15	213.05	208.9	215	181.64399	181.41696	169.6118	NA	NA	178.88861	189.86	205.48776	224.39275	220	187.84106	172.85	169.11059	159.09	2023-01-30
NA	NA	NA	NA	NA	NA	161.06	NA	NA	NA	NA	NA	NA	NA	NA	162.15	172.27494	200.52039	196	191.91	176.48	166.5	164.18272	156.3	2023-01-31
149	135.28353	131.4484	135	135	147.7	164.27	181.7	202	180.7	NA	NA	154.99	NA	NA	NA	171	187.18924	189.40765	189.74455	175.01715	169	163.12	152.29643	2023-02-01
148.7	140	140.06019	139.01	140.7	154.05	165.89	210.85	230	224.99	NA	NA	158.88	159.33	165.17	169.89	209.99	230	234.99	230	222	175.98	165.89	159.33	2023-02-02
151.6	150.6	146.26	146.8	147.5	156.5	169.45	186.78	226.5	195	172.07846	165.65938	157.83	157.83	160.95	169.45	174.99943	196.48258	197.4545	185.1325	NA	169.45	160.28	153	2023-02-03
158.09	155.26	150	145	140.5	140.5	155.36	160	166.07	169.8337	164.10761	NA	NA	NA	NA	NA	NA	170.28855	184.15757	191.20781	167.81438	158.1	152.3713	137.3	2023-02-04
153.69	147.56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	172.84	176.54396	171.9	170.27	160	157	2023-02-05
152.2	NA	NA	NA	NA	NA	NA	200.64581	NA	NA	NA	NA	NA	NA	NA	NA	184	203.22	218	217.21	186.21351	179.99	174.7	163.1	2023-02-06
156.86	148.8	149.5	148.6	150.3	152.6	170.54	198.03638	214.12258	193.3	NA	NA	157.03483	158.02	162.52	171.87	189.98015	222.26	245.5985	229	199.0263	188.17898	173.27	163.02	2023-02-07
160.00164	155.13	152.8	150.6	151.6	154.05	NA	196.64	215.9	188.51	171.84	162.6	152.41	152.41	160.89	165.1	171.84	183.98852	192.45422	193.03072	176.29168	173.98	169.72	160.97	2023-02-08
161.82529	159.26615	155.91	149.93	146.52328	155.82	171.19	186.60248	NA	NA	NA	NA	NA	155.07	NA	NA	169.98	189.15524	225	237.59079	198.02846	179.99	174.99	166.61	2023-02-09
155.58	154.28	150	139	138	146.98	167.29	186.69178	205	186.91108	NA	NA	NA	NA	152.63	157.949	180.79158	202.22	214.99	214.99	179.95	170.04	167.03275	160.93	2023-02-10
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2023-02-11
160.03	154	151.93	150.3	150.3	150.13	150.2	150.3	150.12	150.33	145.55932	140.06835	129.88801	120	120	135	150	160.03	175.1	189	170	160.99	157.32	147.57	2023-02-12
145.74	145.22	145.96	144.82	144.78	144.92	163.19	196.08407	229.99	196.20411	173.34687	NA	148.63	149.32	151.43	157.88989	169.99	192.02	221.8	206.95244	187.85626	170	160.97304	150.12	2023-02-13
149.02	144.84	138.3	132.12489	133.7	141.93467	166.46	199.98609	206.98464	NA	NA	NA	135.03	NA	140.35	152.22277	165.01337	181.48085	205	204.99	175.80866	163.61	156.28	145	2023-02-14
143.48	135.8	133.2	132.6	135	146.4	168.69464	185	212.03	171.98	158.84899	152.04	147.78348	148.72	151.73	159.96	173.99	198.58	223.98	214.00383	187.84	171.11	168.51298	159.5	2023-02-15
150.87189	148.3	144.91	141.9	143.48	150.46	166.38	196.66	NA	NA	NA	NA	NA	NA	NA	157.6	NA	174.69197	204.4	192.30008	173.1373	165.0888	160.35	151.22	2023-02-16
148.94	138.5	138.02006	136.39178	138	145.18088	163.07	198.18	202.92	169.97133	NA	NA	149.83	150.76	154.69	160.3	166.69	196.21	216.91	211.63	185.1	165.4	161.73	153.8749	2023-02-17
151.49	150.76	148.07	141.84	140.41	141.84	151.49	154.91	151.72	NA	140.55	NA	100	84.16768	86.37426	110.08701	141.84	151.44	171.50883	185	155.8	151.57	146.41	131.95	2023-02-18
140	130.2	127.1	124.1	123	118.5	130.2	135.3	120	119.03668	NA	NA	NA	NA	NA	108.42961	141.6	153.2	187.54	200	189.99	180.12648	160.71	150.76	2023-02-19
142.39	141.9	141.86	141.24	141.24	142.85	158.33	177.71	191.47	NA	NA	NA	140.5	137.56	145	NA	158.91	176.92949	194.99	204.99	180	175.84136	155.61	148.22	2023-02-20
149.34816	145.51	141.89	137.98	140	146.95	157.54	175	NA	NA	NA	NA	NA	NA	NA	NA	158.31	175.5	199.82418	214.22	181.43	168.3	157.4	151.5	2023-02-21
140.84	133.5	126.5	128.3971	130.85	140.27143	157.96485	192.3	230	NA	NA	NA	NA	NA	NA	NA	159.36207	171.04	214.99	230	175.5	169.99	154.93	150.1	2023-02-22
143	136.44	131.12	127.94	130.63	137	153.98148	170	NA	NA	NA	NA	NA	NA	145.93	149.07	153.78	160.33	206.99	212.12	161.25	159.98	153.78	147.23	2023-02-23
145.89	144.19	141.75	134	136.22	143.59	156.26	NA	238.94	199.8	NA	NA	NA	NA	NA	145.6	155.14	157.75	212.99	211	171.8	160.75	157.3	NA	2023-02-24
149.84	NA	141.9	131.8	131	130.85782	NA	NA	NA	NA	NA	NA	NA	NA	121.18	117.93	141.51	150.67	190.73	204.99	177.51	151.73	149.30329	145.44	2023-02-25
136	130	120.80269	110.64812	107	106.8	107.03778	109.22874	130.82	144.23	135	NA	NA	NA	NA	NA	NA	138.82	169.99813	200.07	183.28	154.66	148.8	144.03	2023-02-26
144.28	135.6	132.9	133.87	141.56	146.51	164.07719	186.65736	NA	NA	NA	NA	159	159	NA	NA	183.03	194.67	219	218.35	190	164.95	160.78	154.33	2023-02-27
147	141.15	143.16627	138.23	138.23	143.82	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	160	173.1284	203.81	195.8	176.17	165.01	158.40945	152.09	2023-02-28
145	140	139.64	135.8	135.59	144.32	163.29035	195.22	244	222.3	NA	NA	NA	NA	NA	NA	NA	167.94081	222.3	225	185	169	159.96504	152.00758	2023-03-01
145.6856	142.49494	141.8	140	140	144.52	165.51842	186.40903	223.9168	NA	NA	NA	NA	NA	NA	150.39	157.3	170.28719	222.3	229.28045	185	166.82	160	153.69	2023-03-02
147.56	145.79	143.54	143.11	143.62	146.37	162.18783	187.02786	NA	NA	NA	NA	146.37	143.8	145.1	149.99	156.38	164.12	220	221.1	186.85031	163	158.01869	155.76	2023-03-03
142.24	139.5	NA	NA	NA	136	NA	146.90191	NA	NA	NA	134.48	124.42	115	111.9	117.3	134.39	143.52	180	202.97	173.2	160.61375	149.7	NA	2023-03-04
144.09	142	143.42	NA	142.49124	143.03235	143	NA	135.5397	NA	NA	NA	NA	NA	NA	NA	NA	145.13703	170.01052	194.76677	184.02	167.64	NA	NA	2023-03-05
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	160.91246	184.54936	201.68916	172.6	156.50139	147.5	140.14	2023-03-06
138.1	133	128.3522	124.29	124.41031	132.72	149.6142	186.99	210	193.19454	NA	NA	NA	NA	NA	NA	NA	NA	172.56	232.46959	162.02966	145.78	NA	132.5	2023-03-07
123.81659	NA	NA	111	111	118.23172	NA	158.52904	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	166.88613	176.01	153.76646	139.78169	132.5735	NA	2023-03-08
122.1	112	111.01619	NA	NA	NA	NA	152.77347	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	185.99	206.01	166.59	140.21	130.65	122.1	2023-03-09
102.88974	100.68208	99.06387	98.84359	99.08633	112.92	129.5	139.79	169.94	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	148.72	128.98	NA	NA	2023-03-10
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	111	131.86	197	215	197	168.78	136.9	130.17	2023-03-11
141.25	135	134.7	130.01	126	129	137.36	113.55	91.08072	93.8	91.67589	NA	NA	NA	NA	74.9	85.053	138.49	166.33	203	184.5	178.49	147.88	140	2023-03-12
126.77	108.7	106.3	126	108.9	132.98	153.75	154.94961	154.99	NA	NA	NA	NA	NA	NA	NA	NA	155.9	220	234.99	184.5	154.8	151.82	143.32	2023-03-13
135.68	113.54	NA	NA	NA	NA	149.03	149.03	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2023-03-14
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2023-03-15
NA	NA	NA	NA	NA	NA	148.23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	218	198	142.83	141.38	135.09	2023-03-16
NA	NA	NA	NA	NA	NA	134.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	159.58	190	203.75	179.99	145.23	135.64	130.65	2023-03-17
136.45	134	133.25	133.74	133.74	133.74	139.53	140	135.45	131.48	96.91818	NA	NA	NA	87.52111	92.0829	131.48	139.53	195	213.78	200	175.69	139.53	135.64	2023-03-18
135.67	131.39	129.72	120	126	128.5	126.47	112.6	101.4437	102.25748	100.254	99.05563	97.32696	94.03907	95.01	98.66725	127.75	133	145	180.24	175	144.73	135.67	130	2023-03-19
128.34	117.51	117.8	120	117.51	128.5	135.77	148.43	148.50603	138.99	135.77	133.12	128.63	128.64	131.95	135.77	135.77	140.78	157.19	192	166.71	141.40055	135.77	132.87	2023-03-20
130.77	129.53	122.7	122.7	122.7	130.77	134.1	147.22524	145.59986	132.42	127.24	124.31	112.3	112.19	119.09	126.43	132.42	138.72	148.27	189.99993	160	139.17	134.02	130.77	2023-03-21
127	123.63	120	114.2	116	126.12	133.5	138.34	135	NA	NA	NA	105.5	112	116	124.08	132.11	144.16015	165.99	195	187	144.7	132.76	127.68	2023-03-22
128.69	120	114.27	111.36	116.61	128.35	135.26	161.13	NA	NA	NA	NA	108.6	104.4	NA	NA	139.86	174.16	195	209.59	195	159.31	134.29	129.49	2023-03-23
128.13	123.6	119.4	115	119.4	130.47	135.86889	140	NA	131.91	124.24	NA	NA	NA	NA	NA	135.34	147.56	NA	190	166	138.58	135	126.61911	2023-03-24
NA	130	120.08	116.09	115.95	129.29	129.29	131.87	130	NA	NA	NA	NA	NA	NA	NA	NA	130.93	151.09	197	182.31	149.94492	133.01	130.93	2023-03-25
132.1	126.88	125.86	116	124.71	127.13	128.72	128	102.25	79.51185	NA	NA	NA	NA	NA	NA	NA	133.95	194.77	195.93	179.1	145	131	NA	2023-03-26
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	187.59828	163.68459	NA	NA	2023-03-27
131.77	120	NA	NA	NA	NA	132.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	146.8	184.42	178.58	158.72	137.92	132.13	2023-03-28
130.5	125	125	125	125	126	144	190	195	167.49	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	132.27	128.51	2023-03-29
129	118.64	112.16	115.64	121.44	133.39	154.58	195	220.01	NA	NA	NA	128	NA	NA	NA	NA	143.15	198.04	245	215	173.12	135.09	133.05	2023-03-30
109	92	93	89	95	113.39	135.85	154.99	190	NA	NA	NA	NA	NA	NA	NA	NA	134.38	143.9	178.14	169.41	140.92	132.39	120.54	2023-03-31
130.48	124.41	123.19	104.5	99	110	128.13	137.42	137.42	123.72	104.5	63	43.39001	NA	NA	37.17653	44.5	119	137.42	179.89	181.36	164.99	137.42	134.2	2023-04-01
132.94	127.24	129.15	128.35	129.19	129.64	138.37	138.37	138.37	138.37	127.17	124.51	113	78	82.33	113.9	126.17	138.37	152.94	186.55	197.45	193.39	179.95	139.5	2023-04-02
131	126.29	119.6	113.02663	104.8	115.59	140.67	180	NA	174.87	139.17	135.3	132.68	125.11	NA	NA	133.37	NA	140.67	180.26	182	178.36	139.99	134.07	2023-04-03
128.3	120.8	117.86052	115.5748	116.38264	128.49	154.64	183.52	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	178.36	143.07	2023-04-04
144.79	144.79	143.52	141.95	144.79	144.79	180.26	225.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	149.99	181.6	221.71	228	215	168.72	145.95	2023-04-05
141.9	137.23	133.39	130	129.41	135.12	170	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	138.72	NA	NA	221.8	205	153.56	145.2	2023-04-06
138.55	136.75	134.79	133.61	135.7	138.48	150	230	230	178.36	137.04	133.87	119.5	119.5	125.5	127.98	133.5	135.64	142	178.36	180.26	157.85	139.5	135.955	2023-04-07
134.58	130.95	129.27	128.5	128.01	128.01	132.78	131.43	135.00972	132.1	126	113.3	106.53	97.70047	93.85904	100	105.5	124.96559	137.5	194.99	211	180	136.25	134	2023-04-08
192.6	138.66	143.03	136.19318	136	135	152	161.43	152	132.94881	139.31	131.61	127.78	115.27	93	125.42	129.97	134.10852	205	235	250	250	235	225.15	2023-04-09
126.5	126.5	125.83	119.3	123.2	126.5	129.3	132.25	127.63	126	110	44.7	21	20	10	20	NA	103.53	127.15	140.07	151.97	132.38	128.68	120	2023-04-10
110.32	108.66	111.4	120	122.84	115	135.59	150.91267	169.71	144.85657	133.63	130.9	115.31	114.54	126.88	129.08	130.74	133.1	138.25	186.37	186.37	157.8645	135.59	132	2023-04-11
126.83	123.1	123.1	120	123.1	131.33	185.6	180.99	230	215	147	138.05	130.66	130	NA	133.52	135.9	138.28	147.34	220	222	190	138.28	133.52	2023-04-12
124.64	120.15	120.15	115.7	120.15	126.64	148.62252	186.37	208	196.11	146.06	NA	NA	NA	NA	NA	131	133.9	145.07	186.37	186.37	159.94807	139.89	134	2023-04-13
131.66674	117.7	116.54416	115	114.13	129	145.37	198.99	NA	NA	NA	NA	NA	NA	NA	NA	NA	136.7	145.85	207.98	208.29	194.99	159.31	145.32	2023-04-14
130	127.7	122.39	125	124.13	128	129.13	154.56	158.96	132.55	128	120.92	109.88	100.00699	97.4	106.5	112.9	124.7	131.9	171.24	188.92	179.99	135	133.79	2023-04-15
130	126.23	124	123.64	124	124	124	131.65	128.47	124.07	125.92	125.61	122.69	101	94.83149	101	101	124.03	132.55	154.14	195	157.55	134.05	130.7	2023-04-16
128.25	124	122.7	120	122.63	127.6	140.6844	178.7	199.51293	163.14	138.89	133.69	126.18	123.07	125.65	127.66	129.99	134.53	141.14	195.3	205	179.5	142.14	137.48074	2023-04-17
135.59	130.28	127.73	127.12	128.5	133.65	139.67	191	199	140.05	130.23	125.47	114.1	113.9	113.9	121.73	127.75	132.61	141.84	203.75	225	199	141.84	136.3	2023-04-18
132.72	127	120	119.9	119.9	128.89	143.35	200.81	206	143.99	131.05	NA	113.7	111.33	NA	123.02	129.45	130.13041	138.76	189.99	205	205	141.84	135.69013	2023-04-19
132.19	122.84	116.84	114.53	116.7	126.8	141.21	188	211	187.06	NA	NA	NA	NA	NA	NA	134.52	137.68	161.87	202.32	215	205.03	142.65	133.24	2023-04-20
130.74	127.14	122.08	120.70157	120	127.18	140.06	203	209.6	188	132.48	126.43	109.99	107.56	110	113.91	119.4	126.88	141.03751	189.99	200	199.99	149.55728	140.75	2023-04-21
168.62	171.69	144.28	134.28	133.28	134.15	164.8	162.25	134.03	119.5	107.23	73.31274	51	34.83919	22.56084	44.73148	79.93918	110.63	127.4	162.25	182	173.76	135.67506	131.11	2023-04-22
166.6	130.28	128.1	128.11	123.98	124.02	125.19	120.62	119	101.25	102.47	98.66	99	64.84	61	81	105	110	130	180.98	190.41	184.4	140.76	126.89	2023-04-23
119.99054	119.4	119.39	119.4	112.76	113	119.57	133.79798	135	126.91596	119.9967	108.58	98.06642	NA	NA	NA	NA	106.13851	119	134.56617	140.48	135.70571	128.37	119.15	2023-04-24
107.6	98.2222	95.49427	98	100	107.7	121.59927	134.1	134.93276	116.6	110	NA	NA	NA	NA	NA	NA	95	120.0395	140.26566	144.15611	141.54	137.5336	120.99	2023-04-25
111	109.17	106.78	105.5	106.4	106.78	125.16	NA	NA	NA	NA	NA	NA	NA	NA	NA	98.2	116.4	129.87	179.99	199.99	171.75	144.0002	130	2023-04-26
121.99	119.45	117.81	117.67	117.53	124.37	143.14	152.3	144.43	123.87	116.01	104.1	94	91	94.14	104.94	109.96	117.52	130	191.17	203.79	179	158.32	137	2023-04-27
134.07168	126.58	125.17	122.59	124.45	130	140.3	203.79	190	147.99	123.58	117.96	104.98	97.5	102.24	107.7	117.27	121.39	125.6	159.99	175	160	129.37	121.61	2023-04-28
121	118.03	117.04	115.1	112.41	115.85	118.51	122.24	122.39	123.42	122.24	115.1	97.63	82.61	83	80	101.6	115.1	123.99	NA	NA	NA	NA	NA	2023-04-29
115	112.11	110	110.06	110.06	110.06	110.06	110.06	108	110.24	110.23	110	113.48	109.39	110.26	104.9	109.1	110.06	113.4	120	NA	NA	118.49	110.06	2023-04-30
114.35	112	110	106.75	108.98	109.5	110.06	110.06	114.8	123.31	121.8	121.61	114.11	105.46	89	88.78942	105.5	109.5	113.4	122	126.82923	127.76	123.31	114.45	2023-05-01
102	96.5	90	86.2	88.98	100.2	122.14	128.98982	156.91	NA	NA	NA	122.52	122.14	123.46	124.45	128.62	NA	126.62	140.99	156.83	133.91	124.02	121	2023-05-02
115.8262	107.5	100.96995	99.5	99.5	107.54121	NA	NA	NA	NA	NA	NA	NA	NA	NA	122.08	NA	125.3	131.54	154.96	169.74	150.36	127.96	124.5	2023-05-03
120.58	114	105.5	104.29	105.5	114.56	120.73	136.87	130.44	117.18	NA	NA	NA	NA	NA	NA	115.47	119.88	125.1	165	180	164.99	124.89	120.66	2023-05-04
117.51	112.22	106.08	105.5	105.5	113.42	122.92	135.99994	131.31	116.66	114.3	101.58	NA	NA	NA	NA	NA	116.42	124	158	175.03	159	125.14	120.14	2023-05-05
119.42	115.18	113.79	112.91	110.67	112.9	111.6	113.88	111.3	106.59	104.59	97.6	75.99	55.8024	49.99623	63.15989	74.64074	104.59	115.86	143.51	150	125.34	118.24	115.18	2023-05-06
110	106.77	100.43	94.99	95	95.06	92.02	86.88	80	82.16	80	81.16	86	47.2526	38.21	51.09	57.6	86.83	103.52	117.18	NA	139.38	111.16	109.23	2023-05-07
NA	106.77	103.37	99.65	103.98	111	118.92	124.76	NA	NA	NA	NA	122.16	122.15	NA	NA	NA	123.95	136.55	NA	NA	NA	126	122.15	2023-05-08
NA	NA	NA	NA	NA	NA	130.19	147.3	159	166.41	136.77	133.97	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2023-05-09
NA	NA	NA	NA	NA	NA	NA	NA	164	170	NA	NA	NA	120.44	NA	121.63	120.48	119.46	NA	146.41	NA	NA	NA	NA	2023-05-10
NA	NA	NA	NA	NA	NA	NA	144.05	NA	NA	119.5	116.78	NA	NA	NA	NA	NA	NA	NA	154.46667	NA	NA	NA	NA	2023-05-11
NA	NA	NA	NA	NA	NA	NA	NA	142.71315	130.15	NA	111	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	119.36	NA	2023-05-12
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	110.36	107.52	90	NA	NA	90	97.4	103.74	NA	NA	NA	NA	NA	NA	2023-05-13
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2023-05-14
110.05	NA	100.38	101.32	101.65	NA	NA	NA	NA	NA	NA	NA	101.83211	97.25	95.00644	98.11556	98.59377	103.45025	NA	NA	NA	NA	NA	95.1	2023-05-15
85.6	75	75	71.74	75	88.4	111.74	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	97.23061	2023-05-16
100.08	100.26	93.52	94.1	88.5	95.06	108.4499	124.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	144.21	NA	NA	NA	NA	2023-05-17
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	109.42	NA	93.85	NA	NA	NA	NA	111.08	NA	NA	NA	NA	NA	110.5	2023-05-18
NA	NA	96.1	96.1	95.7	103.34	112.86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	110.43988	NA	2023-05-19
NA	NA	NA	NA	NA	NA	NA	NA	NA	112.74	NA	NA	NA	NA	NA	NA	104.96	NA	NA	NA	NA	NA	NA	NA	2023-05-20
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2023-05-21
NA	NA	NA	NA	NA	NA	NA	NA	NA	109.14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	109.48	2023-05-22
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	111.53	NA	NA	NA	127.74	111.55404	108.13	2023-05-23
104.91	96	90.1	93	95.6	101.1	107.57	122.17585	115	107.87	100.36	97.69	85.16	86.27	NA	100.8	NA	NA	112.66919	NA	NA	NA	110	NA	2023-05-24
NA	NA	NA	NA	NA	94.7869	114.16066	122.41727	NA	103.68	97	94.69	75	75	85.47	98.14	102.79	102.79	103.94	123.26	133.72	122.80388	102.79	97	2023-05-25
90.97	81.46	80	77.14	77.8	84.17991	100	104.16768	103.25	97.68	86.2	81.2	NA	67.2	79.53	88	96.49	100	103.31	116.62	132.1	115	NA	NA	2023-05-26
105	97.92	NA	NA	NA	NA	NA	NA	93.28	77.46	51.13	15	10	9.22	NA	10	10.8	60	NA	109	125.9	115	99.82645	NA	2023-05-27
87.09	84	81.92393	77.87354	77.86141	73	NA	72.53	NA	NA	14	15	10	10	10	14	51	72.23	NA	NA	NA	NA	NA	89.42	2023-05-28
85.68	NA	NA	NA	NA	NA	87.41	93.11	94.99	90.43	85	79.1	NA	NA	73	85.21	87.53	90.3	92.82	117.4	NA	NA	NA	NA	2023-05-29
87.53	83.83	NA	NA	NA	84.15	95.98661	116.66	108.64	92.3	83.83	84.15	76.14	78.5	88.65	89.76	93.11	93.11	100	124.99	144.99	120.66	98.52	89.65336	2023-05-30
86.58	80.6	78.5	80	79.89138	86.52473	96.45	110.39	103.48	94.97	86.83	88.48	77.48	77.48	85	92.01	93.47	94.97	97.04124	120	130	NA	94.97	87.30598	2023-05-31
92.68	84.3	82.09	80	80	82.3	94.66	118.07	115.72	94.9	89.32	89.87	85.58	85.58	92.04	91.81	95.06	NA	96.01	120	NA	NA	95.40739	91.23	2023-06-01
